302 evaluations
Parameters
==========

NCORES: 10, 
TIMES: [  0. -10.] Gyr, 
BAR_OMEGAB: 1.2727272727272727, 
BAR_AF: 0.015, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1, 
DPHI: 1, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=438 s
R=5.5 kpc, phi=-1.3 rad, t=429 s
R=5.5 kpc, phi=-1.1 rad, t=428 s
R=5.5 kpc, phi=-0.9 rad, t=412 s
R=5.5 kpc, phi=-0.7 rad, t=424 s
R=5.5 kpc, phi=-0.5 rad, t=451 s
R=5.5 kpc, phi=-0.3 rad, t=448 s
R=5.5 kpc, phi=-0.1 rad, t=455 s
R=5.5 kpc, phi=0.1 rad, t=461 s
R=5.5 kpc, phi=0.3 rad, t=462 s
R=5.5 kpc, phi=0.5 rad, t=457 s
R=5.5 kpc, phi=0.7 rad, t=430 s
R=5.5 kpc, phi=0.9 rad, t=418 s
R=5.5 kpc, phi=1.1 rad, t=411 s
R=5.5 kpc, phi=1.3 rad, t=401 s
R=5.5 kpc, phi=1.5 rad, t=392 s
R=6.5 kpc, phi=-1.5 rad, t=331 s
R=6.5 kpc, phi=-1.33 rad, t=329 s
R=6.5 kpc, phi=-1.17 rad, t=335 s
R=6.5 kpc, phi=-1.0 rad, t=288 s
R=6.5 kpc, phi=-0.83 rad, t=281 s
R=6.5 kpc, phi=-0.67 rad, t=290 s
R=6.5 kpc, phi=-0.5 rad, t=293 s
R=6.5 kpc, phi=-0.33 rad, t=336 s
R=6.5 kpc, phi=-0.17 rad, t=341 s
R=6.5 kpc, phi=0.0 rad, t=347 s
R=6.5 kpc, phi=0.17 rad, t=352 s
R=6.5 kpc, phi=0.33 rad, t=351 s
R=6.5 kpc, phi=0.5 rad, t=314 s
R=6.5 kpc, phi=0.67 rad, t=305 s
R=6.5 kpc, phi=0.83 rad, t=298 s
R=6.5 kpc, phi=1.0 rad, t=349 s
R=6.5 kpc, phi=1.17 rad, t=402 s
R=6.5 kpc, phi=1.33 rad, t=385 s
R=6.5 kpc, phi=1.5 rad, t=384 s
R=7.5 kpc, phi=-1.5 rad, t=296 s
R=7.5 kpc, phi=-1.36 rad, t=293 s
R=7.5 kpc, phi=-1.21 rad, t=293 s
R=7.5 kpc, phi=-1.07 rad, t=286 s
R=7.5 kpc, phi=-0.93 rad, t=278 s
R=7.5 kpc, phi=-0.79 rad, t=242 s
R=7.5 kpc, phi=-0.64 rad, t=276 s
R=7.5 kpc, phi=-0.5 rad, t=281 s
R=7.5 kpc, phi=-0.36 rad, t=283 s
R=7.5 kpc, phi=-0.21 rad, t=285 s
R=7.5 kpc, phi=-0.07 rad, t=290 s
R=7.5 kpc, phi=0.07 rad, t=295 s
R=7.5 kpc, phi=0.21 rad, t=285 s
R=7.5 kpc, phi=0.36 rad, t=289 s
R=7.5 kpc, phi=0.5 rad, t=285 s
R=7.5 kpc, phi=0.64 rad, t=278 s
R=7.5 kpc, phi=0.79 rad, t=239 s
R=7.5 kpc, phi=0.93 rad, t=274 s
R=7.5 kpc, phi=1.07 rad, t=278 s
R=7.5 kpc, phi=1.21 rad, t=276 s
R=7.5 kpc, phi=1.36 rad, t=268 s
R=7.5 kpc, phi=1.5 rad, t=266 s
R=8.5 kpc, phi=-1.56 rad, t=213 s
R=8.5 kpc, phi=-1.44 rad, t=212 s
R=8.5 kpc, phi=-1.31 rad, t=213 s
R=8.5 kpc, phi=-1.19 rad, t=213 s
R=8.5 kpc, phi=-1.06 rad, t=211 s
R=8.5 kpc, phi=-0.94 rad, t=241 s
R=8.5 kpc, phi=-0.81 rad, t=245 s
R=8.5 kpc, phi=-0.69 rad, t=246 s
R=8.5 kpc, phi=-0.56 rad, t=244 s
R=8.5 kpc, phi=-0.44 rad, t=251 s
R=8.5 kpc, phi=-0.31 rad, t=253 s
R=8.5 kpc, phi=-0.19 rad, t=252 s
R=8.5 kpc, phi=-0.06 rad, t=253 s
R=8.5 kpc, phi=0.06 rad, t=252 s
R=8.5 kpc, phi=0.19 rad, t=254 s
R=8.5 kpc, phi=0.31 rad, t=249 s
R=8.5 kpc, phi=0.44 rad, t=248 s
R=8.5 kpc, phi=0.56 rad, t=247 s
R=8.5 kpc, phi=0.69 rad, t=242 s
R=8.5 kpc, phi=0.81 rad, t=239 s
R=8.5 kpc, phi=0.94 rad, t=244 s
R=8.5 kpc, phi=1.06 rad, t=235 s
R=8.5 kpc, phi=1.19 rad, t=229 s
R=8.5 kpc, phi=1.31 rad, t=229 s
R=8.5 kpc, phi=1.44 rad, t=226 s
R=8.5 kpc, phi=1.56 rad, t=229 s
R=9.5 kpc, phi=-1.56 rad, t=187 s
R=9.5 kpc, phi=-1.44 rad, t=191 s
R=9.5 kpc, phi=-1.33 rad, t=187 s
R=9.5 kpc, phi=-1.22 rad, t=180 s
R=9.5 kpc, phi=-1.11 rad, t=179 s
R=9.5 kpc, phi=-1.0 rad, t=179 s
R=9.5 kpc, phi=-0.89 rad, t=180 s
R=9.5 kpc, phi=-0.78 rad, t=181 s
R=9.5 kpc, phi=-0.67 rad, t=184 s
R=9.5 kpc, phi=-0.56 rad, t=204 s
R=9.5 kpc, phi=-0.44 rad, t=202 s
R=9.5 kpc, phi=-0.33 rad, t=201 s
R=9.5 kpc, phi=-0.22 rad, t=203 s
R=9.5 kpc, phi=-0.11 rad, t=205 s
R=9.5 kpc, phi=0.0 rad, t=205 s
R=9.5 kpc, phi=0.11 rad, t=210 s
R=9.5 kpc, phi=0.22 rad, t=208 s
R=9.5 kpc, phi=0.33 rad, t=205 s
R=9.5 kpc, phi=0.44 rad, t=208 s
